B,H,Q,bf16_status,bf16_tflops,bf16_latency_ms,q8kv8_status,q8kv8_skip_reason,q8kv8_tflops,q8kv8_latency_ms,q8kv8_vs_bf16_tflops
256,65536,8,ok,338.7135367501195,1.724511981010437,ok,,501.9692790152772,1.163648009300232,1.4819876519597062
256,131072,8,ok,327.3661742380138,1.7842880487442017,ok,,487.16568873072083,1.1990079879760742,1.4881369153812565
256,262144,8,ok,327.665891349961,1.782655954360962,ok,,486.89281016759827,1.199679970741272,1.4859429163091504
256,524288,8,skipped_memory_limit,,,ok,,489.2286873200344,1.193951964378357,
1,2048,16,ok,66.0826425095031,0.06905599683523178,ok,,71.23193214212758,0.06406400352716446,1.077921969174946
1,4096,16,ok,66.05203428880398,0.06908799707889557,ok,,70.73727040281173,0.06451199948787689,1.070932502904031
1,8192,16,ok,66.29768975100191,0.06883200258016586,ok,,70.5273659280555,0.06470400094985962,1.0637982438443818
1,16384,16,ok,66.17463046347206,0.06896000355482101,ok,,70.42288014860546,0.06480000168085098,1.064197558118264
1,32768,16,ok,66.54518650868525,0.06857600063085556,ok,,70.49250290202589,0.06473600119352341,1.0593178349996126
1,65536,16,ok,67.04576532513235,0.06806399673223495,ok,,70.73727040281173,0.06451199948787689,1.055059481531425
1,131072,16,ok,66.32852611952414,0.06880000233650208,ok,,69.80241753229457,0.06537599861621857,1.0523740178774736
1,262144,16,ok,65.1170510203604,0.0700799971818924,ok,,69.0587619838601,0.0660799965262413,1.060532700755555
1,524288,16,ok,57.922966088753064,0.07878399640321732,ok,,68.29805146208133,0.06681600213050842,1.1791186825175861
2,2048,16,ok,131.67713619644533,0.06931199878454208,ok,,146.78984585722029,0.06217600032687187,1.1147709473133494
2,4096,16,ok,131.61637101845895,0.06934399902820587,ok,,147.01684219414255,0.06207999959588051,1.1170103008958037
2,8192,16,ok,133.2769497275963,0.0684799998998642,ok,,146.63890399432339,0.06224000081419945,1.1002570534067404
2,16384,16,ok,131.37387010053166,0.06947200000286102,ok,,146.1879439364771,0.062431998550891876,1.1127627116762961
2,32768,16,ok,127.6690555929302,0.07148800045251846,ok,,141.54475203129138,0.0644799992442131,1.108684883536724
2,65536,16,ok,125.9773280796403,0.0724480003118515,ok,,137.71737356736634,0.06627199798822403,1.0931917327243534
2,131072,16,ok,123.09567477073163,0.07414399832487106,ok,,134.28091220112256,0.06796800345182419,1.0908662099722324
2,262144,16,ok,118.69025526153432,0.07689599692821503,ok,,130.95163682662047,0.06969600170850754,1.1033057140038005
2,524288,16,ok,116.22357990339283,0.07852800190448761,ok,,130.77150941344345,0.0697920024394989,1.1251719274362666
4,2048,16,ok,256.94836385490265,0.07103999704122543,ok,,291.33061372035417,0.06265600025653839,1.1338099583497134
4,4096,16,ok,260.706293843518,0.07001599669456482,ok,,292.22610400010086,0.062463998794555664,1.1209016080582306
4,8192,16,ok,252.96024783604818,0.07215999811887741,ok,,286.7900154739959,0.06364800035953522,1.1337355095409056
4,16384,16,ok,238.47212848762192,0.07654400169849396,ok,,264.5757765285262,0.0689919963479042,1.1094620499529748
4,32768,16,ok,233.20741795856736,0.07827199995517731,ok,,254.42699594265616,0.07174400240182877,1.0909901501840682
4,65536,16,ok,225.64294344817498,0.08089599758386612,ok,,246.8305357844947,0.07395199686288834,1.0938987588645157
4,131072,16,ok,218.4700590404943,0.08355200290679932,ok,,242.11601916223367,0.07539200037717819,1.1082343284273863
4,262144,16,ok,216.97426590725706,0.0841279998421669,ok,,236.39674624620164,0.0772159993648529,1.0895151333165312
4,524288,16,ok,216.97426590725706,0.0841279998421669,ok,,233.78088320008072,0.07807999849319458,1.0774590351650617
8,2048,16,ok,493.02105664255583,0.0740479975938797,ok,,560.3392642916224,0.06515199691057205,1.1365422566482242
8,4096,16,ok,466.9875969389013,0.07817599922418594,ok,,535.3593272471517,0.0681919977068901,1.1464101632600658
8,8192,16,ok,396.266298616263,0.09212800115346909,ok,,493.02105664255583,0.0740479975938797,1.2441660024184604
8,16384,16,ok,324.4740298527227,0.1125119999051094,ok,,445.64481125793486,0.08191999793052673,1.3734375335376179
8,32768,16,ok,318.76241532999495,0.11452800035476685,ok,,428.0865562608902,0.08528000116348267,1.342964338558292
8,65536,16,ok,305.53044448199483,0.11948800086975098,ok,,413.8014770075815,0.08822400122880936,1.354370683776383
8,131072,16,ok,283.30038288868286,0.12886400520801544,ok,,394.89464994684545,0.09244800359010696,1.3939079288220069
8,262144,16,ok,282.9490816112469,0.12902399897575378,ok,,387.12271933061544,0.09430400282144547,1.368170969582775
8,524288,16,ok,283.30038288868286,0.12886400520801544,ok,,387.64888400541327,0.09417600184679031,1.3683316628545894
16,2048,16,ok,518.568497355372,0.14079999923706055,ok,,586.4048680786857,0.12451200187206268,1.1308146774616465
16,4096,16,ok,499.8250474948086,0.14608000218868256,ok,,578.8181765922999,0.12614400684833527,1.1580415577278802
16,8192,16,ok,429.6180205019935,0.16995200514793396,ok,,534.8573456082386,0.13651199638843536,1.2449602206706243
16,16384,16,ok,356.6272958877332,0.20473599433898926,ok,,496.886183699837,0.14694400131702423,1.3932926319141243
16,32768,16,ok,335.7912342449787,0.21743999421596527,ok,,472.98951118973275,0.15436799824237823,1.4085820681211116
16,65536,16,ok,325.3067326085132,0.22444799542427063,ok,,458.3570290417256,0.15929600596427917,1.408999516752487
16,131072,16,ok,308.880646266187,0.23638400435447693,ok,,439.8884347208878,0.16598400473594666,1.4241372518425806
16,262144,16,ok,304.06468786135673,0.24012799561023712,ok,,428.81065101385695,0.17027199268341064,1.41026126391033
16,524288,16,ok,305.32602955538476,0.2391359955072403,ok,,429.53716182940536,0.16998399794101715,1.4068147496461296
32,2048,16,ok,568.5774592762906,0.2568320035934448,ok,,626.7549623312689,0.2329919934272766,1.102321156257283
32,4096,16,ok,540.559463722667,0.270143985748291,ok,,623.6712736283612,0.23414400219917297,1.153751465811603
32,8192,16,ok,459.5109027460559,0.31779199838638306,ok,,580.0689861273661,0.25174400210380554,1.2623617473728048
32,16384,16,ok,375.8052162638004,0.3885760009288788,ok,,534.6693596907746,0.2731199860572815,1.4227300115905201
32,32768,16,ok,351.5718575687142,0.4153600037097931,ok,,503.63123230686057,0.28995200991630554,1.4325129314664402
32,65536,16,ok,341.3421268219865,0.4278079867362976,ok,,493.18089233436865,0.29609599709510803,1.4448286735834621
32,131072,16,ok,322.9127433743666,0.4522239863872528,ok,,468.18534518357086,0.31190401315689087,1.449881910175293
32,262144,16,ok,318.8069645922454,0.4580479860305786,ok,,460.29886443075657,0.31724798679351807,1.4438168407628094
32,524288,16,ok,319.34238294999966,0.4572800099849701,ok,,459.5109027460559,0.31779199838638306,1.4389286461171138
64,2048,16,ok,598.0476699212529,0.4883520007133484,ok,,657.8826283234179,0.44393599033355713,1.1000504832834541
64,4096,16,ok,561.960840361301,0.519711971282959,ok,,651.5888726640771,0.4482240080833435,1.1594915977511024
64,8192,16,ok,477.04399750405344,0.6122239828109741,ok,,611.306480249829,0.47775998711586,1.2814467500864732
64,16384,16,ok,385.6831343774531,0.7572479844093323,ok,,557.1920039739953,0.5241600275039673,1.4446885391381754
64,32768,16,ok,361.62950930755034,0.8076159954071045,ok,,531.8341138308425,0.5491520166397095,1.4706601650103186
64,65536,16,ok,343.79800235772973,0.8495039939880371,ok,,508.57048202189276,0.5742719769477844,1.479271195685173
64,131072,16,ok,331.82351472780454,0.8801599740982056,ok,,487.20468251253357,0.5994560122489929,1.4682644866569763
64,262144,16,ok,326.66902014016205,0.8940479755401611,ok,,476.1977154733369,0.6133120059967041,1.457737606305665
64,524288,16,ok,325.3067326085132,0.8977919816970825,ok,,475.97419928885324,0.6136000156402588,1.4631550828112099
128,2048,16,ok,612.7429185191951,0.953279972076416,ok,,680.0898420365985,0.8588799834251404,1.1099105701297365
128,4096,16,ok,577.2440385081474,1.011904001235962,ok,,673.8633837745781,0.866815984249115,1.1673804124788152
128,8192,16,ok,479.57573408922605,1.2179839611053467,ok,,626.8625677060353,0.9318079948425293,1.307119028648364
128,16384,16,ok,390.484977434293,1.4958720207214355,ok,,569.0737730303556,1.0264320373535156,1.4573512578370926
128,32768,16,ok,362.92370358693984,1.6094720363616943,ok,,543.0521218770617,1.0756160020828247,1.4963258572251712
128,65536,16,ok,346.6577690535806,1.6849919557571411,ok,,517.5099735462449,1.1287039518356323,1.4928555472998986
128,131072,16,ok,333.0829318989518,1.7536640167236328,ok,,497.30586492750416,1.1745599508285522,1.4930391722334577
128,262144,16,ok,329.88652548622906,1.7706559896469116,ok,,487.20468251253357,1.1989120244979858,1.4768856708967693
128,524288,16,ok,328.6688653365076,1.7772159576416016,ok,,484.75929307623306,1.2049599885940552,1.4749169885012146
256,2048,16,ok,599.5700880121624,1.9484479427337646,ok,,691.1366690479457,1.6903040409088135,1.1527203956077372
256,4096,16,ok,561.2782418929534,2.081376075744629,ok,,686.0583280752039,1.7028160095214844,1.2223141338267813
256,8192,16,ok,458.3167715633629,2.548959970474243,ok,,632.3567764352355,1.847424030303955,1.3797373687159762
256,16384,16,ok,392.0407014463188,2.979871988296509,ok,,576.3600588107959,2.026911973953247,1.4701536261017927
256,32768,16,ok,361.0358453245281,3.235775947570801,ok,,544.900196999139,2.1439359188079834,1.5092689661031824
256,65536,16,ok,347.8899401277657,3.3580479621887207,ok,,522.8388322418548,2.2344000339508057,1.5028857461352216
256,131072,16,ok,332.82483134181365,3.5100479125976562,ok,,501.9485560106394,2.327392101287842,1.5081463543059213
256,262144,16,ok,329.51433563659486,3.54531192779541,ok,,496.3457585902304,2.353663921356201,1.5062948858699297
256,524288,16,skipped_memory_limit,,,ok,,495.42967372862483,2.358016014099121,
1,2048,32,ok,130.47239573930327,0.06995200365781784,ok,,145.96349809395525,0.06252799928188324,1.1187308799449405
1,4096,32,ok,132.1652850190062,0.06905599683523178,ok,,146.11305200005043,0.062463998794555664,1.1055327575545912
1,8192,32,ok,134.0915306502647,0.06806399673223495,ok,,146.48827223519447,0.06230400130152702,1.0924498476884625
1,16384,32,ok,132.71878237321212,0.06876800209283829,ok,,145.51666766191173,0.06272000074386597,1.0964285917927674
1,32768,32,ok,131.37387010053166,0.06947200000286102,ok,,145.5909493232371,0.06268800050020218,1.1082184700186275
1,65536,32,ok,127.72622981028577,0.07145600020885468,ok,,141.2643244347716,0.06460800021886826,1.1059930653601395
1,131072,32,ok,124.38406990044787,0.07337599992752075,ok,,135.94503539067827,0.0671359971165657,1.0929457083972518
1,262144,32,ok,121.47047613617488,0.07513599842786789,ok,,131.9818056630938,0.06915199756622314,1.0865340275371538
1,524288,32,ok,122.88353067207953,0.07427199929952621,ok,,129.8782684444893,0.07027199864387512,1.0569216862028121
2,2048,32,ok,260.3493222024005,0.07011199742555618,ok,,291.77767177804964,0.06255999952554703,1.1207160798798474
2,4096,32,ok,259.7565368889786,0.07027199864387512,ok,,291.33061372035417,0.06265600025653839,1.1215525784626184
2,8192,32,ok,260.706293843518,0.07001599669456482,ok,,292.0764735169206,0.06249599903821945,1.1203276653237675
2,16384,32,ok,254.99567928880904,0.07158400118350983,ok,,289.5559975740171,0.06304000318050385,1.1355329564077237
2,32768,32,ok,238.87158232694043,0.0764160007238388,ok,,267.8053357887548,0.06815999746322632,1.1211268129090932
2,65536,32,ok,229.63982743252478,0.07948800176382065,ok,,254.88173933533716,0.07161600142717361,1.1099195735558076
2,131072,32,ok,222.3013827826138,0.08211199939250946,ok,,248.76813980089574,0.07337599992752075,1.119057995442896
2,262144,32,ok,217.38771087984162,0.08396799862384796,ok,,238.17341374427437,0.07664000242948532,1.0956158137012713
2,524288,32,ok,216.89176555827035,0.08416000008583069,ok,,235.32398059413785,0.07756800204515457,1.0849834708497288
4,2048,32,ok,500.15376362728927,0.0729919970035553,ok,,560.6146173921983,0.06511999666690826,1.1208845322414969
4,4096,32,ok,493.87477929761536,0.07391999661922455,ok,,561.4422384762129,0.0650240033864975,1.1368109124233705
4,8192,32,ok,461.88287926289587,0.07903999835252762,ok,,535.6106715775096,0.06815999746322632,1.1596244321336906
4,16384,32,ok,401.28409782090006,0.09097599983215332,ok,,496.02202725425354,0.07360000163316727,1.2360869268127257
4,32768,32,ok,340.14630668246866,0.10732799768447876,ok,,457.62163576554354,0.07977599650621414,1.3453670575724925
4,65536,32,ok,306.7627627587846,0.11900799721479416,ok,,424.73965135206475,0.08595199882984161,1.3845867325365313
4,131072,32,ok,298.88674345009633,0.12214399874210358,ok,,412.0082089057766,0.08860799670219421,1.3784760212176075
4,262144,32,ok,279.2096701291783,0.13075199723243713,ok,,392.0449046757833,0.09312000125646591,1.4041236626740077
4,524288,32,ok,282.2490538204616,0.12934400141239166,ok,,386.20539041413195,0.09452799707651138,1.3683142075643482
8,2048,32,ok,526.9518300358957,0.1385599970817566,ok,,606.9969101569907,0.12028799951076508,1.1519020820473143
8,4096,32,ok,526.222647589349,0.13875199854373932,ok,,588.5224153491066,0.12406399846076965,1.1183905102624447
8,8192,32,ok,498.07930173570384,0.14659200608730316,ok,,578.6714132600565,0.12617599964141846,1.1618057832226831
8,16384,32,ok,433.0425972340036,0.16860799491405487,ok,,540.175510932523,0.13516800105571747,1.247395785963818
8,32768,32,ok,367.60131730897587,0.19862399995326996,ok,,504.4663426749156,0.14473600685596466,1.3723191918023028
8,65536,32,ok,331.2574669971748,0.22041599452495575,ok,,468.2333954513598,0.15593600273132324,1.413502915710435
8,131072,32,ok,323.78337112604595,0.22550399601459503,ok,,458.7256341923725,0.15916800498962402,1.4167671199327738
8,262144,32,ok,308.296371401733,0.23683199286460876,ok,,435.3561028974687,0.16771200299263,1.4121350209800798
8,524288,32,ok,306.14535395749607,0.23849600553512573,ok,,430.6722252966679,0.16953599452972412,1.4067573449325008
16,2048,32,ok,572.1417551599134,0.2552320063114166,ok,,637.4357984951835,0.22908799350261688,1.114122143238821
16,4096,32,ok,567.1641314860636,0.2574720084667206,ok,,631.3506772935235,0.23129600286483765,1.1131710244780122
16,8192,32,ok,531.3077794413886,0.27484801411628723,ok,,625.3806775743979,0.23350399732589722,1.1770591393032426
16,16384,32,ok,459.7886732579998,0.3176000118255615,ok,,580.8811898189824,0.2513920068740845,1.2633655929428134
16,32768,32,ok,384.41604085510806,0.37987199425697327,ok,,542.0362230823647,0.2694079875946045,1.4100249871900272
16,65536,32,ok,345.94821325141936,0.42211198806762695,ok,,500.8123923315831,0.2915840148925781,1.4476513337781443
16,131072,32,ok,343.9664341001435,0.42454400658607483,ok,,496.9403060635662,0.2938559949398041,1.4447348834011093
16,262144,32,ok,322.7756913465456,0.45241600275039673,ok,,466.2718762157509,0.31318399310112,1.444569367261123
16,524288,32,ok,320.2837314252921,0.4559360146522522,ok,,459.3721433084696,0.3178879916667938,1.4342662403245436
32,2048,32,ok,602.7079014360314,0.4845759868621826,ok,,668.4835260105034,0.4368959963321686,1.1091335030082612
32,4096,32,ok,597.3822014835204,0.4888960123062134,ok,,661.5544817069774,0.44147199392318726,1.1074224844062872
32,8192,32,ok,550.1721051447471,0.5308480262756348,ok,,654.7676072624987,0.44604799151420593,1.1901141499899075
32,16384,32,ok,470.86650183935126,0.6202560067176819,ok,,609.2253958048396,0.47939199209213257,1.2938388979148345
32,32768,32,ok,397.2321360913847,0.7352319955825806,ok,,568.6837676173519,0.5135679841041565,1.431615712698844
32,65536,32,ok,359.45042427091016,0.8125119805335999,ok,,524.9514084449945,0.5563520193099976,1.4604278448405719
32,131072,32,ok,349.41828668156637,0.8358399868011475,ok,,514.3021356791123,0.5678719878196716,1.4718809955925654
32,262144,32,ok,332.86426260606316,0.8774080276489258,ok,,486.7629408711119,0.6000000238418579,1.4623466546397745
32,524288,32,ok,328.0899245935449,0.890175998210907,ok,,477.3933250875155,0.6117759943008423,1.4550685324425479
64,2048,32,ok,618.8923386931083,0.9438080191612244,ok,,689.1535776230969,0.8475840091705322,1.1135274013544207
64,4096,32,ok,613.2575394047033,0.9524800181388855,ok,,675.0596001111662,0.8652799725532532,1.1007766830986783
64,8192,32,ok,562.4282985896812,1.0385600328445435,ok,,673.4407340160717,0.86735999584198,1.1973806007001428
64,16384,32,ok,481.8544667077233,1.212224006652832,ok,,626.5183124299517,0.9323199987411499,1.300223108256412
64,32768,32,ok,399.94766265611077,1.460479974746704,ok,,578.3963386390219,1.0098880529403687,1.4461800696566331
64,65536,32,ok,360.3943130115599,1.6207679510116577,ok,,535.7993201114504,1.090175986289978,1.4867030382198738
64,131072,32,ok,353.2660795461434,1.6534719467163086,ok,,521.9941063280827,1.11900794506073,1.4776230624766231
64,262144,32,ok,334.63392469932796,1.745535969734192,ok,,497.3736088226955,1.174399971961975,1.4863215355992099
64,524288,32,ok,332.2402484181772,1.7581119537353516,ok,,489.8851384288155,1.192352056503296,1.474490645733617
128,2048,32,ok,597.7734869001927,1.9543039798736572,ok,,702.1159692667276,1.6638720035552979,1.1745518740009901
128,4096,32,ok,629.4674267310345,1.85590398311615,ok,,701.4684052279041,1.6654080152511597,1.1143839624407363
128,8192,32,ok,522.330143289233,2.2365760803222656,ok,,687.2206261400746,1.699936032295227,1.3156824950068713
128,16384,32,ok,479.1665952382446,2.4380478858947754,ok,,629.2829480455904,1.8564480543136597,1.3132863482119554
128,32768,32,ok,393.92315686875423,2.9656319618225098,ok,,588.8831381828367,1.9838080406188965,1.4949188132624516
128,65536,32,ok,361.3681953819233,3.232800006866455,ok,,545.1930945086214,2.1427841186523438,1.5086914163334628
128,131072,32,ok,349.2578176515988,3.344896078109741,ok,,525.1855297319674,2.2244160175323486,1.5037187521336024
128,262144,32,ok,332.22209212764625,3.516416072845459,ok,,502.5427965649588,2.3246400356292725,1.5126712174573629
128,524288,32,ok,333.71318677756074,3.500704050064087,ok,,494.83203696025146,2.3608639240264893,1.4828063635677837
256,2048,32,ok,585.0938464247051,3.993311882019043,ok,,698.4688865402178,3.3451199531555176,1.1937724021681413
256,4096,32,ok,546.3762476356669,4.276288032531738,ok,,703.6316116316741,3.3205759525299072,1.287815154257708
256,8192,32,ok,495.0400079550346,4.7197442054748535,ok,,688.5881354913164,3.393120050430298,1.3909747180552368
256,16384,32,ok,451.5510115356756,5.174304008483887,ok,,634.9634043714995,3.679680109024048,1.406183107002813
256,32768,32,ok,398.54393916807004,5.8624958992004395,ok,,582.4892418439237,4.011168003082275,1.4615433446556114
256,65536,32,ok,361.64920716868124,6.460576057434082,ok,,547.7535065574591,4.265535831451416,1.514598942012818
256,131072,32,ok,346.50969989690805,6.742847919464111,ok,,524.1374656942538,4.457727909088135,1.5126198944797007
256,262144,32,ok,332.2901321153246,7.0313920974731445,ok,,504.06238985190913,4.635263919830322,1.5169345735399968
256,524288,32,skipped_memory_limit,,,ok,,500.3834017929859,4.669343948364258,
1,2048,64,ok,259.284248677686,0.07039999961853027,ok,,291.4794807780933,0.0626240000128746,1.124169641096976
1,4096,64,ok,261.18375371908553,0.06988800317049026,ok,,290.88492352024605,0.06275200098752975,1.1137175240735127
1,8192,64,ok,261.4231540238191,0.06982400268316269,ok,,290.1451291960794,0.0629120022058487,1.1098677555150425
1,16384,64,ok,262.50590887198854,0.0695360004901886,ok,,289.1157506209663,0.06313599646091461,1.101368543905631
1,32768,64,ok,256.0257415065198,0.07129599899053574,ok,,289.40908829614995,0.06307200342416763,1.1303905872635858
1,65536,64,ok,239.172052014029,0.07631999999284744,ok,,265.93255697317454,0.06864000111818314,1.1118880936706428
1,131072,64,ok,229.36281709618626,0.07958400249481201,ok,,252.28896386754147,0.07235199958086014,1.0999558126361033
1,262144,64,ok,214.93042735035036,0.084927998483181,ok,,243.66739383126568,0.07491199672222137,1.1337035748506294
1,524288,64,ok,221.43840502422034,0.08243200182914734,ok,,238.17341374427437,0.07664000242948532,1.0755741025059478
2,2048,64,ok,505.2483198226011,0.07225599884986877,ok,,562.8271582956683,0.06486400216817856,1.1139614645196323
2,4096,64,ok,498.6235612382866,0.07321599870920181,ok,,561.1660719822407,0.06505600363016129,1.1254303157849892
2,8192,64,ok,493.87477929761536,0.07391999661922455,ok,,560.3392642916224,0.06515199691057205,1.1345776050531113
2,16384,64,ok,456.88855585404974,0.0799039974808693,ok,,536.3661226010588,0.06806399673223495,1.1739539450675094
2,32768,64,ok,396.8176298374291,0.09200000017881393,ok,,499.27821424282655,0.07311999797821045,1.2582057265131446
2,65536,64,ok,338.63184144427555,0.10780800133943558,ok,,458.7256341923725,0.07958400249481201,1.3546441239426663
2,131072,64,ok,316.55124803939026,0.11532799899578094,ok,,429.53716182940536,0.08499199897050858,1.3569277154641186
2,262144,64,ok,292.8261446921158,0.12467200309038162,ok,,407.7379324221178,0.08953599631786346,1.3924232511780084
2,524288,64,ok,285.14138916383126,0.12803199887275696,ok,,399.03838208667406,0.09148799628019333,1.3994404083421295
4,2048,64,ok,540.815656039248,0.13500800728797913,ok,,619.3543177416565,0.11788800358772278,1.1452226111159562
4,4096,64,ok,528.0493722279333,0.1382720023393631,ok,,610.8972837334165,0.11952000111341476,1.156894252436914
4,8192,64,ok,522.9661732854609,0.139615997672081,ok,,591.420775611986,0.12345600128173828,1.1308968071423602
4,16384,64,ok,493.5542621886664,0.14793600142002106,ok,,574.8806421337564,0.12700800597667694,1.164776978288969
4,32768,64,ok,442.79088397109405,0.16489599645137787,ok,,542.7453474664159,0.1345279961824417,1.225737401364042
4,65536,64,ok,364.72207886342176,0.20019200444221497,ok,,500.3731309931912,0.14591999351978302,1.3719299159307736
4,131072,64,ok,341.82792985397487,0.21359999477863312,ok,,476.7449473736694,0.1531520038843155,1.3946927846923731
4,262144,64,ok,319.02983550079387,0.22886399924755096,ok,,448.6239365443666,0.16275200247764587,1.4062131080628986
4,524288,64,ok,310.26670376711996,0.23532800376415253,ok,,442.2759071214766,0.1650879979133606,1.4254700931539215
8,2048,64,ok,572.2852914890382,0.25516799092292786,ok,,641.1975254560218,0.227743998169899,1.120415874725139
8,4096,64,ok,574.0851205352227,0.25436800718307495,ok,,639.3111284933045,0.22841599583625793,1.1136173114838288
8,8192,64,ok,564.428270434305,0.2587200105190277,ok,,632.6636101923975,0.23081600666046143,1.1208928456145335
8,16384,64,ok,525.9800350221838,0.2776319980621338,ok,,621.7169952512825,0.2348800003528595,1.18201633874765
8,32768,64,ok,466.7487645310514,0.3128640055656433,ok,,589.6631010188469,0.24764800071716309,1.2633415358073612
8,65536,64,ok,381.30036807623367,0.3829759955406189,ok,,540.3034544371524,0.27027198672294617,1.4170021842966831
8,131072,64,ok,357.0178962703307,0.4090240001678467,ok,,512.0514830130396,0.28518399596214294,1.4342459813984196
8,262144,64,ok,333.67964386506907,0.4376319944858551,ok,,480.3581998670365,0.30399999022483826,1.4395789755196462
8,524288,64,ok,325.0518479532164,0.44924798607826233,ok,,472.4997461070033,0.30905601382255554,1.4536134745340952
16,2048,64,ok,612.4139927460324,0.4768959879875183,ok,,672.9689768477691,0.43398401141166687,1.0988791647790597
16,4096,64,ok,602.2703761475105,0.4849280118942261,ok,,674.7601248216124,0.4328320026397705,1.1203608072802627
16,8192,64,ok,594.5801630693164,0.4912000000476837,ok,,666.1415471046718,0.4384320080280304,1.1203561579753085
16,16384,64,ok,538.232326409325,0.5426239967346191,ok,,650.149974189813,0.44921600818634033,1.2079355740802806
16,32768,64,ok,470.4781353633915,0.6207680106163025,ok,,611.757199484954,0.4774079918861389,1.300288267407879
16,65536,64,ok,386.5161306250474,0.7556160092353821,ok,,559.240551450164,0.5222399830818176,1.446875064556293
16,131072,64,ok,362.793862087935,0.8050240278244019,ok,,529.2128757938976,0.5518720149993896,1.45871507513439
16,262144,64,ok,340.2731060894578,0.8583040237426758,ok,,499.2508963570161,0.584991991519928,1.4672064510022222
16,524288,64,ok,332.3430738812683,0.8787840008735657,ok,,489.55671727028704,0.5965759754180908,1.4730462457153066
32,2048,64,ok,626.6688725675367,0.932096004486084,ok,,692.3950543750082,0.8436160087585449,1.104881835822136
32,4096,64,ok,623.0964817883403,0.9374399781227112,ok,,685.5301280353027,0.8520640134811401,1.100199002998336
32,8192,64,ok,612.7634545865876,0.9532480239868164,ok,,686.742317703643,0.8505600094795227,1.1207298877949023
32,16384,64,ok,552.6038681328324,1.0570240020751953,ok,,666.5307366819411,0.8763520121574402,1.2061637189295307
32,32768,64,ok,475.3049540308342,1.2289279699325562,ok,,624.9952352329727,0.9345920085906982,1.314935243011222
32,65536,64,ok,391.05384381195415,1.4936959743499756,ok,,572.590445076199,1.0201280117034912,1.464224055425831
32,131072,64,ok,361.8302182847523,1.6143360137939453,ok,,539.8400365620174,1.0820159912109375,1.4919705687410978
32,262144,64,ok,341.9431716048825,1.7082240581512451,ok,,505.6962384205557,1.1550719738006592,1.4788897115480082
32,524288,64,ok,335.8406477872864,1.7392640113830566,ok,,499.6198638154845,1.169119954109192,1.4876694262807997
64,2048,64,ok,615.5323179237339,1.89792001247406,ok,,705.2627669785876,1.6564480066299438,1.145776990812644
64,4096,64,ok,598.2240737262829,1.9528319835662842,ok,,710.0086107515829,1.6453759670257568,1.186860646260864
64,8192,64,ok,593.5072223586827,1.96835196018219,ok,,697.2216303438734,1.6755520105361938,1.1747483502778866
64,16384,64,ok,518.6126804846951,2.252608060836792,ok,,678.0435638770279,1.7229440212249756,1.3074180200208925
64,32768,64,ok,475.67034692095274,2.455967903137207,ok,,631.8752041400008,1.8488320112228394,1.328388889974271
64,65536,64,ok,388.1764809188674,3.009536027908325,ok,,577.2805586120123,2.0236799716949463,1.4871600598921124
64,131072,64,ok,359.99981151697983,3.2450881004333496,ok,,542.5839789911331,2.153088092803955,1.5071785085241398
64,262144,64,ok,340.80360179765836,3.4278719425201416,ok,,513.2392743028023,2.2761919498443604,1.5059678700447605
64,524288,64,ok,337.15571648182186,3.4649600982666016,ok,,503.1037817702984,2.3220479488372803,1.4922000641724957
128,2048,64,ok,563.1571258842118,4.148863792419434,ok,,712.2318302677674,3.280479907989502,1.2647124532953278
128,4096,64,ok,559.0992090070707,4.178976058959961,ok,,719.9144660287283,3.245471954345703,1.2876327750619725
128,8192,64,ok,549.8821037792358,4.249023914337158,ok,,706.901502570619,3.305216073989868,1.2855510257784688
128,16384,64,ok,493.25417051796694,4.736832141876221,ok,,690.3394773532524,3.384511947631836,1.399561359264993
128,32768,64,ok,444.49177255086744,5.2564802169799805,ok,,631.056005834032,3.7024641036987305,1.419724829129012
128,65536,64,ok,387.4966454933647,6.029632091522217,ok,,571.5953328303714,4.087615966796875,1.4750974994960544
128,131072,64,ok,360.09037059877363,6.48854398727417,ok,,536.6104798068496,4.354112148284912,1.490210579401362
128,262144,64,ok,340.4571663585546,6.862720012664795,ok,,516.4301247662823,4.524256229400635,1.51687253433344
128,524288,64,ok,337.7718037197375,6.917280197143555,ok,,508.2235494252826,4.597311973571777,1.5046358039020202
256,2048,64,ok,594.6358675523211,7.858463764190674,ok,,721.850377836797,6.473536014556885,1.2139368262599506
256,4096,64,ok,595.0574528154317,7.852896213531494,ok,,723.5958891046898,6.457920074462891,1.216010127561795
256,8192,64,ok,572.3682519644364,8.164192199707031,ok,,705.0414408960654,6.627871990203857,1.231796904311654
256,16384,64,ok,523.8723502917378,8.919967651367188,ok,,675.4717605705517,6.918015956878662,1.2893823470438746
256,32768,64,ok,463.8826976450072,10.073504447937012,ok,,627.816592755475,7.443136215209961,1.35339514912436
256,65536,64,ok,389.60775884324113,11.99392032623291,ok,,571.7743551534435,8.172672271728516,1.4675640876636062
256,131072,64,ok,357.0816136034893,13.086432456970215,ok,,538.9554155911134,8.67033576965332,1.5093339871304055
256,262144,64,ok,338.9706306392687,13.785632133483887,ok,,518.5334855144775,9.011808395385742,1.5297298309784808
256,524288,64,skipped_memory_limit,,,ok,,508.9870356275294,9.180831909179688,
1,2048,128,ok,503.2424665195906,0.07254400104284286,ok,,557.8732047082455,0.06543999910354614,1.1085574883345584
