case_id,kind,backend,cache_state,figure2_hardware_tflops,observed_utilization_vs_platform_max
prefillq4_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.267,0.1236
prefillq4_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,80.237,0.1235
prefillq4_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,82.213,0.1266
prefillq4_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,275.059,0.4235
prefillq4_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,327.980,0.5050
prefillq4_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,377.132,0.5807
prefillq4_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,273.890,0.4217
prefillq4_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,323.094,0.4975
prefillq4_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,370.974,0.5712
prefillq4_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,321.889,0.4956
prefillq4_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,329.565,0.5074
prefillq4_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,358.148,0.5514
prefillq4_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,146.519,0.2256
prefillq4_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,150.251,0.2313
prefillq4_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,161.465,0.2486
prefillq4_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,146.788,0.2260
prefillq4_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,147.472,0.2271
prefillq4_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,158.557,0.2441
prefillq4_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,124.563,0.1918
prefillq4_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,147.329,0.2268
prefillq4_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,154.042,0.2372
prefillq512_b128_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,396.572,0.6106
prefillq512_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,553.793,0.8527
prefillq512_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,582.290,0.8965
prefillq512_b128_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,358.962,0.5527
prefillq512_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,504.914,0.7774
prefillq512_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,594.088,0.9147
prefillq512_b128_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,452.272,0.6964
prefillq512_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,583.238,0.8980
prefillq512_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,403.442,0.6212
prefillq512_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,596.259,0.9180
prefillq512_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,605.433,0.9322
prefillq512_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,364.195,0.5607
prefillq512_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,545.513,0.8399
prefillq512_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,628.500,0.9677
prefillq512_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,343.376,0.5287
prefillq512_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,482.536,0.7430
prefillq512_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,630.310,0.9705
prefillq512_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,414.697,0.6385
prefillq512_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,577.353,0.8889
prefillq512_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,607.219,0.9349
prefillq512_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.797,0.5586
prefillq512_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,464.030,0.7145
prefillq512_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,611.495,0.9415
prefillq512_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,340.281,0.5239
prefillq512_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,479.168,0.7378
prefillq512_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,617.958,0.9515
prefillq512_b256_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,385.955,0.5942
prefillq512_b256_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,563.181,0.8671
prefillq512_b256_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,580.015,0.8930
prefillq512_b256_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,509.927,0.7851
prefillq512_b256_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,571.858,0.8805
prefillq512_b256_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,442.496,0.6813
prefillq512_b256_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,573.546,0.8831
prefillq512_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,409.501,0.6305
prefillq512_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,624.243,0.9611
prefillq512_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,626.338,0.9644
prefillq512_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,366.451,0.5642
prefillq512_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,530.699,0.8171
prefillq512_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,631.728,0.9727
prefillq512_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,340.904,0.5249
prefillq512_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,483.706,0.7448
prefillq512_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,630.290,0.9704
prefillq512_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,404.304,0.6225
prefillq512_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,592.774,0.9127
prefillq512_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,617.195,0.9503
prefillq512_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,363.395,0.5595
prefillq512_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,512.489,0.7891
prefillq512_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,580.089,0.8932
prefillq512_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,340.926,0.5249
prefillq512_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,459.468,0.7074
prefillq512_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,576.123,0.8870
prefillq512_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,409.381,0.6303
prefillq512_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,545.027,0.8392
prefillq512_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,633.824,0.9759
prefillq512_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,364.365,0.5610
prefillq512_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,542.235,0.8349
prefillq512_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,607.839,0.9359
prefillq512_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,345.810,0.5324
prefillq512_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,468.946,0.7220
prefillq512_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,608.299,0.9366
prefillq512_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,401.377,0.6180
prefillq512_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,566.272,0.8719
prefillq512_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,573.288,0.8827
prefillq512_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.096,0.5575
prefillq512_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,516.470,0.7952
prefillq512_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,574.509,0.8846
prefillq512_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,339.797,0.5232
prefillq512_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,450.221,0.6932
prefillq512_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,562.508,0.8661
prefillq512_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,408.331,0.6287
prefillq512_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,631.587,0.9724
prefillq512_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,648.906,0.9991
prefillq512_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.871,0.5587
prefillq512_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,513.301,0.7903
prefillq512_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,601.917,0.9268
prefillq512_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,345.261,0.5316
prefillq512_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,470.967,0.7251
prefillq512_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,645.617,0.9940
prefillq64_b128_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,360.733,0.5554
prefillq64_b128_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,554.622,0.8539
prefillq64_b128_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,645.566,0.9940
prefillq64_b128_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,341.159,0.5253
prefillq64_b128_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,465.717,0.7171
prefillq64_b128_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,630.997,0.9715
prefillq64_b128_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,338.241,0.5208
prefillq64_b128_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,390.987,0.6020
prefillq64_b128_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,592.721,0.9126
prefillq64_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.557,0.5582
prefillq64_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,544.493,0.8383
prefillq64_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,571.104,0.8793
prefillq64_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,344.461,0.5304
prefillq64_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,438.520,0.6752
prefillq64_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,624.240,0.9611
prefillq64_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,336.536,0.5182
prefillq64_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,379.959,0.5850
prefillq64_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,611.593,0.9417
prefillq64_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,273.482,0.4211
prefillq64_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,320.919,0.4941
prefillq64_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,317.166,0.4883
prefillq64_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,256.747,0.3953
prefillq64_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,300.776,0.4631
prefillq64_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,321.364,0.4948
prefillq64_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,249.890,0.3848
prefillq64_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,271.889,0.4186
prefillq64_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,319.955,0.4926
prefillq64_b256_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,357.092,0.5498
prefillq64_b256_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,484.780,0.7464
prefillq64_b256_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,610.596,0.9401
prefillq64_b256_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,339.117,0.5221
prefillq64_b256_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,446.133,0.6869
prefillq64_b256_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,607.116,0.9348
prefillq64_b256_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,390.725,0.6016
prefillq64_b256_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,506.717,0.7802
prefillq64_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,352.056,0.5421
prefillq64_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,541.353,0.8335
prefillq64_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,566.849,0.8728
prefillq64_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,321.835,0.4955
prefillq64_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,460.274,0.7087
prefillq64_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,565.584,0.8708
prefillq64_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,314.084,0.4836
prefillq64_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,383.120,0.5899
prefillq64_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,551.106,0.8485
prefillq64_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,358.352,0.5517
prefillq64_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,531.460,0.8183
prefillq64_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,637.630,0.9817
prefillq64_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,344.393,0.5303
prefillq64_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,471.296,0.7256
prefillq64_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,629.628,0.9694
prefillq64_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,338.702,0.5215
prefillq64_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,391.566,0.6029
prefillq64_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,571.659,0.8802
prefillq64_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,355.844,0.5479
prefillq64_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,539.278,0.8303
prefillq64_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,587.505,0.9046
prefillq64_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,333.467,0.5134
prefillq64_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,481.371,0.7412
prefillq64_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,568.258,0.8749
prefillq64_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,325.325,0.5009
prefillq64_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,390.935,0.6019
prefillq64_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,571.049,0.8792
prefillq64_b64_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,360.262,0.5547
prefillq64_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,542.312,0.8350
prefillq64_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,649.270,0.9997
prefillq64_b64_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,341.931,0.5265
prefillq64_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,449.673,0.6924
prefillq64_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,612.702,0.9434
prefillq64_b64_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,330.533,0.5089
prefillq64_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,391.713,0.6031
prefillq64_b64_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,612.746,0.9434
prefillq64_b8_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,364.737,0.5616
prefillq64_b8_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,554.992,0.8545
prefillq64_b8_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,608.306,0.9366
prefillq64_b8_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,341.789,0.5262
prefillq64_b8_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,446.672,0.6877
prefillq64_b8_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,611.953,0.9422
prefillq64_b8_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,332.937,0.5126
prefillq64_b8_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,386.619,0.5953
prefillq64_b8_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,600.048,0.9239
prefillq8192_b16_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,389.357,0.5995
prefillq8192_b16_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,569.701,0.8772
prefillq8192_b16_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,583.289,0.8981
prefillq8192_b16_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,354.750,0.5462
prefillq8192_b16_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,512.533,0.7891
prefillq8192_b16_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,585.777,0.9019
prefillq8192_b16_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,337.530,0.5197
prefillq8192_b16_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,445.580,0.6861
prefillq8192_b16_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,576.610,0.8878
prefillq8192_b1_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,408.199,0.6285
prefillq8192_b1_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,633.684,0.9757
prefillq8192_b1_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,641.275,0.9874
prefillq8192_b1_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,366.315,0.5640
prefillq8192_b1_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,590.245,0.9088
prefillq8192_b1_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,617.128,0.9502
prefillq8192_b1_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,345.912,0.5326
prefillq8192_b1_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,502.023,0.7730
prefillq8192_b1_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,645.570,0.9940
prefillq8192_b2_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,405.899,0.6250
prefillq8192_b2_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,594.773,0.9158
prefillq8192_b2_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,614.587,0.9463
prefillq8192_b2_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,364.071,0.5606
prefillq8192_b2_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,543.756,0.8372
prefillq8192_b2_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,601.462,0.9261
prefillq8192_b2_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,344.032,0.5297
prefillq8192_b2_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,474.492,0.7306
prefillq8192_b2_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,599.596,0.9232
prefillq8192_b32_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,391.197,0.6023
prefillq8192_b32_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,558.222,0.8595
prefillq8192_b32_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,572.743,0.8818
prefillq8192_b32_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,355.954,0.5481
prefillq8192_b32_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,510.188,0.7855
prefillq8192_b32_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,571.829,0.8804
prefillq8192_b32_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,338.700,0.5215
prefillq8192_b32_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,445.064,0.6853
prefillq8192_b32_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,570.650,0.8786
prefillq8192_b4_h131072_sparse_steady,prefill,flashmla_sparse_bf16,steady,404.808,0.6233
prefillq8192_b4_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,576.368,0.8874
prefillq8192_b4_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,578.180,0.8902
prefillq8192_b4_h262144_sparse_steady,prefill,flashmla_sparse_bf16,steady,362.623,0.5583
prefillq8192_b4_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,507.595,0.7815
prefillq8192_b4_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,574.601,0.8847
prefillq8192_b4_h524288_sparse_steady,prefill,flashmla_sparse_bf16,steady,343.081,0.5282
prefillq8192_b4_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,466.103,0.7177
prefillq8192_b4_h8192_sparse_steady,prefill,flashmla_sparse_bf16,steady,597.508,0.9200
prefillq8192_b64_h16384_sparse_steady,prefill,flashmla_sparse_bf16,steady,552.806,0.8511
prefillq8192_b64_h2048_sparse_steady,prefill,flashmla_sparse_bf16,steady,561.603,0.8647
prefillq8192_b64_h32768_sparse_steady,prefill,flashmla_sparse_bf16,steady,511.217,0.7871
prefillq8192_b64_h4096_sparse_steady,prefill,flashmla_sparse_bf16,steady,563.739,0.8680
prefillq8192_b64_h65536_sparse_steady,prefill,flashmla_sparse_bf16,steady,451.558,0.6953
