B,H,Q,random_tflops,shared_template_sim_tflops,independent_seed_sim_tflops,shared_vs_random,independent_vs_random,independent_vs_shared
128,65536,8,331.0051605651759,411.91524256314176,414.78322853847186,1.2444375243570693,1.2531019994680712,1.0069625633600836
128,65536,32,363.78441994468744,400.71967118776234,422.57998918860227,1.101530602241544,1.1616220102357724,1.0545526450848903
128,65536,128,428.6079891074943,427.8361697792345,441.32889685688497,0.9981992418529879,1.0296795861782229,1.0315371350781604
128,65536,512,437.51843475904866,411.082005340799,450.37430858447465,0.9395764216591038,1.0293836163326604,1.0955826397973834
128,65536,1024,426.2015059938523,399.34273278671725,443.55090708045554,0.9369810457508743,1.040707038437479,1.1107023382778052
128,65536,4096,434.15239155854243,389.8621881378341,432.9310099537669,0.8979846609580726,0.9971867444968091,1.1104719132205403
128,131072,2,254.25689842279678,288.4945926992413,287.75097561731184,1.1346578774807188,1.1317332092158958,0.9974224228087883
128,131072,8,319.9693395301634,410.9066422093404,414.16023177759763,1.284206301806003,1.2943747434855548,1.0079180748959509
128,131072,32,349.54541161594176,400.95961440763347,420.75678988977427,1.1470887646729644,1.2037256845816504,1.0493744875313404
128,131072,128,385.5629543045101,427.46878782877434,435.38847350006904,1.1086873960696126,1.1292279733809898,1.018526933186212
128,131072,512,380.2672093699361,406.1539765492218,442.2069718808849,1.0680752022299724,1.1628848372531955,1.0887668160680777
128,131072,1024,387.2981732713935,394.42819507163256,427.97906341946026,1.0184096447964468,1.1050376504604895,1.0850620436546998
128,131072,4096,389.504595324776,381.70306053804245,422.68976946084445,0.9799706219634495,1.0851984149465503,1.1073785179113518
128,262144,2,256.31333503753746,288.1663693157978,289.19052582305164,1.124273808358802,1.1282695290929723,1.003554045913427
128,262144,8,319.02983550079387,411.84234095956094,416.2568249529774,1.2909210836443419,1.3047582972907925,1.0107188687378064
128,262144,32,327.48071169717565,398.2330335480606,419.8060612092045,1.2160503483829919,1.281926068358502,1.0541718688400579
128,262144,128,355.0612595889262,424.3375489018263,450.9300098655519,1.1951108081830868,1.270006224806441,1.0626681778045475
128,262144,512,349.68687821697614,406.9623810010063,436.8738523579842,1.1637908264561516,1.2493286982501806,1.073499352159786
128,262144,1024,354.12133766913644,392.1191732535086,424.6568912822918,1.107301739664935,1.199184703405414,1.0829791559510078
128,524288,2,256.08319786365996,287.35068227485215,288.44117429072367,1.122098929847944,1.1263572803565631,1.0037949866944407
128,524288,8,315.76271139492354,411.4510440845297,415.69594054666607,1.3030387352163602,1.316482046630124,1.0103168931593822
128,524288,32,324.6298407742368,401.83162117083987,401.1387441862121,1.2378147991955333,1.2356804390794844,0.9982757031848093
128,524288,128,341.751923805255,419.1183287453721,440.7171264029505,1.226381768619403,1.2895819912167932,1.0515338895395825
128,524288,512,331.5165282468471,402.9743293087247,431.67488300093714,1.215548230550575,1.302121753276543,1.0712217915752755
128,524288,1024,338.9827310657515,395.37334143938057,422.3736198358643,1.1663524575318,1.2460033539405808,1.0682905890877408
