case_id,status,skip_reason,stage,pattern,pass_order,cache_state,B,H,Q,topk,warmup,repeat,seed,timestamp,setup_alloc_ms,setup_quant_ms,latency_ms_median,latency_ms_p5,latency_ms_p95,latency_ms_mean,latency_ms_std,tflops,pairs,flops,achieved_adjacent_overlap,unique_kv,reuse_factor,selected_kv_working_set_bytes,selected_kv_working_set_vs_l2,c4_consecutive_fraction,trace_rows,hidden_layer_ids,setup_indices_ms,peak_mem_alloc_bytes,temp_c_before,power_w_before,sm_clock_mhz_before,mem_clock_mhz_before,temp_c_after,power_w_after,sm_clock_mhz_after,mem_clock_mhz_after
b128_h32768_q256_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,32768,256,2048,10,30,20260803,2026-08-11T10:37:43.421215+00:00,1.086857169866562,31.055886298418045,19.979808807373047,19.974079132080078,20.0600643157959,20.002519607543945,0.10352947769203463,467.7646781408213,67108864,9345848836096,0.06248821183746936,4225171,15.88311194978854,2433698496,46.41911499023438,,,,25.257471948862076,7015525376,51.0,313.9,1740.0,1593.0,55.0,324.15,1710.0,1593.0
b128_h32768_q256_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,32768,256,2048,10,30,20260803,2026-08-11T10:37:48.761929+00:00,1.086857169866562,31.055886298418045,19.977920532226562,19.9715518951416,19.99500846862793,19.985572242736815,0.035091588324130625,467.80889037075343,67108864,9345848836096,0.06248821183746936,4225171,15.88311194978854,2433698496,46.41911499023438,,,,24.80396255850792,7284091904,52.0,329.43,1740.0,1593.0,51.0,318.57,1680.0,1593.0
b128_h32768_q64_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,32768,64,2048,10,30,20260803,2026-08-11T10:37:27.009538+00:00,0.9500272572040558,22.15021103620529,4.777503967285156,4.638912200927734,4.925375938415527,4.793097559611002,0.10176713585692036,489.05500131938305,16777216,2336462209024,0.6078718881758431,1537640,10.911016883015531,885680640,16.893017578125,0.4624878646342955,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",333.3808518946171,3892345856,48.0,202.71,1755.0,1593.0,54.0,216.11,1605.0,1593.0
b128_h32768_q64_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,32768,64,2048,10,30,20260803,2026-08-11T10:37:27.663238+00:00,0.9500272572040558,22.15021103620529,4.839615821838379,4.673664093017578,4.8746562004089355,4.79510825475057,0.07291745013009664,482.7784466859748,16777216,2336462209024,0.6078718881758431,1537640,10.911016883015531,885680640,16.893017578125,0.4624878646342955,"[0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19,5,0,19]","[4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14,26,38,6,18,30,40,10,22,32,2,14,24,36,6,16,28,40,8,20,32,42,12,24,34,4,16,26,38,8,18,30,42,10,22,34,2,14,26,36,6,18,28,40,10,20,32,2,12,24,36,4,16,28,38,8,20,30,42,12,22,34,4,14]",331.54959604144096,3892345856,48.0,151.15,1755.0,1593.0,50.0,209.55,1680.0,1593.0
b128_h32768_q64_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,32768,64,2048,10,30,20260803,2026-08-11T10:37:26.614925+00:00,0.9500272572040558,22.15021103620529,5.149407863616943,5.096447944641113,5.3368000984191895,5.193422921498617,0.08001809293698833,453.7341517521336,16777216,2336462209024,0.06239918300083706,4143129,4.049407102699433,2386442304,45.51777465820312,,,,13.99914175271988,3892345856,49.0,217.0,1740.0,1593.0,54.0,281.19,1710.0,1593.0
b128_h32768_q64_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,32768,64,2048,10,30,20260803,2026-08-11T10:37:28.362531+00:00,0.9500272572040558,22.15021103620529,5.147488117218018,5.126143932342529,5.337920188903809,5.179325850804647,0.07819017740150645,453.9033710847595,16777216,2336462209024,0.06239918300083706,4143129,4.049407102699433,2386442304,45.51777465820312,,,,14.724880456924438,3959454720,49.0,207.07,1740.0,1593.0,50.0,215.49,1710.0,1593.0
b128_h65536_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,65536,1024,2048,10,30,20260803,2026-08-11T10:39:12.919566+00:00,1.8340647220611572,85.06102859973907,77.86825561523438,73.97885131835938,83.57068634033203,78.04866358439128,2.847279388824641,480.0851778304149,268435456,37383395344384,0.41883797892610586,5304788,50.60248515115024,3055557888,58.2801416015625,0.3746767883897994,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",5723.618160933256,23028878336,53.0,111.37,1695.0,1593.0,51.0,329.46,1725.0,1593.0
b128_h65536_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,65536,1024,2048,10,30,20260803,2026-08-11T10:39:21.964322+00:00,1.8340647220611572,85.06102859973907,78.26207733154297,73.50332641601562,84.34806060791016,78.05051803588867,3.0848695510552187,477.66934662385825,268435456,37383395344384,0.41883797892610586,5304788,50.60248515115024,3055557888,58.2801416015625,0.3746767883897994,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",5717.936418950558,23028878336,49.0,110.9,1695.0,1593.0,54.0,335.96,1725.0,1593.0
b128_h65536_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,65536,1024,2048,10,30,20260803,2026-08-11T10:39:09.218607+00:00,1.8340647220611572,85.06102859973907,86.00621032714844,80.98563385009766,91.474365234375,86.15571492513021,3.680788717836147,434.6592554442976,268435456,37383395344384,0.031045460631071296,8515530,31.52304742041893,4904945280,93.55440673828124,,,,77.02504843473434,23028878336,53.0,296.44,1680.0,1593.0,53.0,339.25,1665.0,1593.0
b128_h65536_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,65536,1024,2048,10,30,20260803,2026-08-11T10:39:30.997989+00:00,1.8340647220611572,85.06102859973907,85.72828674316406,80.9420166015625,91.96063995361328,86.3414316813151,3.6438606949999457,436.068382614271,268435456,37383395344384,0.031045460631071296,8515530,31.52304742041893,4904945280,93.55440673828124,,,,73.17843660712242,24103144448,50.0,306.53,1710.0,1593.0,51.0,327.45,1725.0,1593.0
b128_h65536_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,65536,2048,2048,10,30,20260803,2026-08-11T10:42:04.843787+00:00,2.251189202070236,130.64785301685333,154.5926971435547,149.82713317871094,158.9865264892578,154.64149271647136,3.258767907893838,483.6372744007409,536870912,74766790688768,0.47192740615076945,5816904,92.29495828021228,3350536704,63.906416015625,0.3896063713178243,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",11880.159683525562,41158790144,52.0,134.66,1725.0,1593.0,52.0,330.05,1725.0,1593.0
b128_h65536_q2048_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,65536,2048,2048,10,30,20260803,2026-08-11T10:42:23.254172+00:00,2.251189202070236,130.64785301685333,154.8832244873047,149.83961486816406,158.3855743408203,154.5990763346354,3.1967616147394233,482.7300757474636,536870912,74766790688768,0.47192740615076945,5816904,92.29495828021228,3350536704,63.906416015625,0.3896063713178243,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",13175.657790154219,41158790144,51.0,133.9,1725.0,1593.0,51.0,337.39,1650.0,1593.0
b128_h65536_q2048_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,65536,2048,2048,10,30,20260803,2026-08-11T10:41:57.504728+00:00,2.251189202070236,130.64785301685333,169.7013702392578,166.52630615234375,178.71087646484375,171.57586364746095,3.9213984783849534,440.5785915774052,536870912,74766790688768,0.030610511753695384,8646622,62.09024888563418,4980454272,94.99462646484375,,,,146.30920439958572,41158790144,52.0,279.67,1725.0,1593.0,54.0,331.55,1695.0,1593.0
b128_h65536_q2048_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,65536,2048,2048,10,30,20260803,2026-08-11T10:42:42.922566+00:00,2.251189202070236,130.64785301685333,170.38905334472656,166.2999725341797,176.5699462890625,170.9077946980794,3.100804340499324,438.8004347761815,536870912,74766790688768,0.030610511753695384,8646622,62.09024888563418,4980454272,94.99462646484375,,,,138.55354115366936,43307322368,50.0,301.15,1725.0,1593.0,53.0,334.3,1695.0,1593.0
b128_h65536_q256_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,65536,256,2048,10,30,20260803,2026-08-11T10:37:50.889296+00:00,1.2266971170902252,50.87503790855408,18.750240325927734,18.738143920898438,18.76665687561035,18.752180290222167,0.010328974765587045,498.4388825764868,67108864,9345848836096,0.3866701612285539,3941496,17.02624181275333,2270301696,43.302568359375,0.3682512555803572,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",1427.773755043745,9431444480,49.0,94.4,1755.0,1593.0,54.0,322.02,1575.0,1593.0
b128_h65536_q256_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,65536,256,2048,10,30,20260803,2026-08-11T10:37:53.232135+00:00,1.2266971170902252,50.87503790855408,18.58448028564453,18.5784969329834,18.717632293701172,18.605010096232096,0.07296619023459756,502.88459469674507,67108864,9345848836096,0.3866701612285539,3941496,17.02624181275333,2270301696,43.302568359375,0.3682512555803572,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",1427.7872070670128,9431444480,49.0,94.29,1755.0,1593.0,55.0,319.65,1695.0,1593.0
b128_h65536_q256_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,65536,256,2048,10,30,20260803,2026-08-11T10:37:49.778629+00:00,1.2266971170902252,50.87503790855408,21.90355110168457,21.897216796875,23.119199752807617,22.007032457987467,0.3456620565260487,426.6819016107952,67108864,9345848836096,0.032053479961320464,8415315,7.9746110513985515,4847221440,92.45341186523437,,,,26.518628001213074,9431444480,50.0,312.92,1740.0,1593.0,54.0,324.59,1695.0,1593.0
b128_h65536_q256_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,65536,256,2048,10,30,20260803,2026-08-11T10:37:55.595432+00:00,1.2266971170902252,50.87503790855408,21.904991149902344,21.893184661865234,23.278911590576172,22.05739294687907,0.40324414455846536,426.65385126794104,67108864,9345848836096,0.032053479961320464,8415315,7.9746110513985515,4847221440,92.45341186523437,,,,25.729134678840637,9700011008,50.0,331.09,1740.0,1593.0,51.0,332.73,1650.0,1593.0
b128_h65536_q64_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,65536,64,2048,10,30,20260803,2026-08-11T10:37:29.146747+00:00,1.0243989527225494,42.13017597794533,5.010879993438721,4.960447788238525,5.156288146972656,5.052841583887736,0.08286839301061055,466.27782187627304,16777216,2336462209024,0.35459851461743547,2732032,6.140929535232384,1573650432,30.015,0.35796724980124756,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",385.5563886463642,6308264960,48.0,199.25,1755.0,1593.0,52.0,219.06,1695.0,1593.0
b128_h65536_q64_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,65536,64,2048,10,30,20260803,2026-08-11T10:37:29.857962+00:00,1.0243989527225494,42.13017597794533,5.137983798980713,4.933375835418701,5.144927978515625,5.083358939488729,0.07471547105570454,454.74300823749456,16777216,2336462209024,0.35459851461743547,2732032,6.140929535232384,1573650432,30.015,0.35796724980124756,"[19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19,19]","[8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42,34,26,18,10,2,36,28,20,12,4,38,30,22,14,6,40,32,24,16,8,42]",386.0330320894718,6308264960,48.0,148.04,1755.0,1593.0,53.0,205.51,1725.0,1593.0
b128_h65536_q64_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,65536,64,2048,10,30,20260803,2026-08-11T10:37:28.769255+00:00,1.0243989527225494,42.13017597794533,5.941472053527832,5.778624057769775,5.952383995056152,5.880211242039999,0.07626608363274721,393.2463517415171,16777216,2336462209024,0.032335311647445436,7373676,2.2752852173054525,4247237376,81.0096240234375,,,,14.138244092464447,6308264960,51.0,226.41,1740.0,1593.0,51.0,281.43,1665.0,1593.0
b128_h65536_q64_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,65536,64,2048,10,30,20260803,2026-08-11T10:37:30.591747+00:00,1.0243989527225494,42.13017597794533,5.9113922119140625,5.749824047088623,6.043456077575684,5.9102357228597,0.10678485854531189,395.2473673316749,16777216,2336462209024,0.032335311647445436,7373676,2.2752852173054525,4247237376,81.0096240234375,,,,14.856841415166855,6375373824,49.0,195.71,1740.0,1593.0,53.0,220.72,1665.0,1593.0
b128_h8192_q1024_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,8192,1024,2048,10,30,20260803,2026-08-11T10:38:00.144206+00:00,1.5083886682987213,47.24827781319618,76.797119140625,72.41404724121094,82.1233901977539,76.75943196614584,2.7960599017849437,486.7812199560558,268435456,37383395344384,0.7399554061516755,1010664,265.60306491573857,582142464,11.103486328125,0.6190233771814992,"[8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19]","[26,30,36,40,4,8,14,18,22,28,32,38,42,6,10,14,20,24,30,34,40,2,6,12,16,22,26,32,36,40,4,8,14,18,24,28,32,38,42,6,10,16,20,24,30,34,40,2,8,12,16,22,26,32,36,42,4,8,14,18,24,28,34,38,42,6,10,16,20,26,30,34,40,2,8,12,18,22,26,32,36,42,4,10,14,18,24,28,34,38,2,6,10,16,20,26,30,36,40,2,8,12,18,22,28,32,36,42,4,10,14,20,24,28,34,38,2,6,12,16,20,26,30,36,40,4,8,12]",4866.423457860947,18801019904,51.0,110.51,1695.0,1593.0,51.0,331.77,1710.0,1593.0
b128_h8192_q1024_csa_trace_replay_descending_steady,ok,,full,csa_trace_replay,descending,steady,128,8192,1024,2048,10,30,20260803,2026-08-11T10:38:08.257342+00:00,1.5083886682987213,47.24827781319618,76.02425384521484,74.4373779296875,82.28627014160156,76.68181660970052,2.0240028500885847,491.729855323493,268435456,37383395344384,0.7399554061516755,1010664,265.60306491573857,582142464,11.103486328125,0.6190233771814992,"[8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19]","[26,30,36,40,4,8,14,18,22,28,32,38,42,6,10,14,20,24,30,34,40,2,6,12,16,22,26,32,36,40,4,8,14,18,24,28,32,38,42,6,10,16,20,24,30,34,40,2,8,12,16,22,26,32,36,42,4,8,14,18,24,28,34,38,42,6,10,16,20,26,30,34,40,2,8,12,18,22,26,32,36,42,4,10,14,18,24,28,34,38,2,6,10,16,20,26,30,36,40,2,8,12,18,22,28,32,36,42,4,10,14,20,24,28,34,38,2,6,12,16,20,26,30,36,40,4,8,12]",5283.445872366428,18801019904,52.0,112.89,1725.0,1593.0,50.0,330.57,1725.0,1593.0
b128_h8192_q1024_original_strided_ascending_steady,ok,,full,original_strided,ascending,steady,128,8192,1024,2048,10,30,20260803,2026-08-11T10:37:56.713186+00:00,1.5083886682987213,47.24827781319618,77.49922943115234,72.45247650146484,80.28598022460938,76.89500249226889,2.5352551496123072,482.3711876721836,268435456,37383395344384,0.23590087144838634,1179156,227.65050256285005,679193856,12.9545947265625,,,,71.21999189257622,18801019904,51.0,298.73,1725.0,1593.0,55.0,326.95,1740.0,1593.0
b128_h8192_q1024_original_strided_descending_steady,ok,,full,original_strided,descending,steady,128,8192,1024,2048,10,30,20260803,2026-08-11T10:38:16.835228+00:00,1.5083886682987213,47.24827781319618,77.23951721191406,72.74444580078125,79.02416229248047,76.83989893595377,2.4100744135141063,483.99312545958895,268435456,37383395344384,0.23590087144838634,1179156,227.65050256285005,679193856,12.9545947265625,,,,70.5907829105854,19875286016,52.0,310.6,1695.0,1593.0,52.0,328.76,1710.0,1593.0
b128_h8192_q2048_csa_trace_replay_ascending_steady,ok,,full,csa_trace_replay,ascending,steady,128,8192,2048,2048,10,30,20260803,2026-08-11T10:39:41.410117+00:00,1.961633563041687,90.6510092318058,152.83468627929688,149.07752990722656,155.5800018310547,152.3106903076172,2.003376924669375,489.2004067200809,536870912,74766790688768,0.7496216088664434,1032044,520.2015728011596,594457344,11.3383740234375,0.6308553363479046,"[8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19,5,18,3,12,0,8,19]","[26,30,36,40,4,8,14,18,22,28,32,38,42,6,10,14,20,24,30,34,40,2,6,12,16,22,26,32,36,40,4,8,14,18,24,28,32,38,42,6,10,16,20,24,30,34,40,2,8,12,16,22,26,32,36,42,4,8,14,18,24,28,34,38,42,6,10,16,20,26,30,34,40,2,8,12,18,22,26,32,36,42,4,10,14,18,24,28,34,38,2,6,10,16,20,26,30,36,40,2,8,12,18,22,28,32,36,42,4,10,14,20,24,28,34,38,2,6,12,16,20,26,30,36,40,4,8,12]",10134.794022887945,36930931712,53.0,132.63,1725.0,1593.0,52.0,330.66,1710.0,1593.0
